,Course,TermName,ClassAveLetter,ClassAveNum,SubjectCode,URL,Instructor,Instructor_1,Instructor_2,Instructor_3
9432,PHYS521,F2018,B+,3.3,PHYS,https://www.mcgill.ca/study/2018-2019/courses/phys-521,"Haggard, Daryl","Haggard, Daryl",,
9433,PHYS521,F2019,B+,3.3,PHYS,https://www.mcgill.ca/study/2019-2020/courses/phys-521,"Rutledge, Robert","Rutledge, Robert",,
9434,PHYS521,F2021,A,4.0,PHYS,https://www.mcgill.ca/study/2021-2022/courses/phys-521,"Rutledge, Robert","Rutledge, Robert",,
9435,PHYS534,F2022,A,4.0,PHYS,https://www.mcgill.ca/study/2022-2023/courses/phys-534,"Grutter, Peter H","Grutter, Peter H",,
9436,PHYS534,F2023,A,4.0,PHYS,https://www.mcgill.ca/study/2023-2024/courses/phys-534,"Grutter, Peter H","Grutter, Peter H",,
9437,PHYS551,F2016,A,4.0,PHYS,https://www.mcgill.ca/study/2016-2017/courses/phys-551,"Dasgupta, Keshav","Dasgupta, Keshav",,
9438,PHYS551,F2018,B+,3.3,PHYS,https://www.mcgill.ca/study/2018-2019/courses/phys-551,"Maloney, Alexander","Maloney, Alexander",,
9439,PHYS551,F2021,A-,3.7,PHYS,https://www.mcgill.ca/study/2021-2022/courses/phys-551,"Cumming, Andrew","Cumming, Andrew",,
9440,PHYS551,F2023,A,4.0,PHYS,https://www.mcgill.ca/study/2023-2024/courses/phys-551,"Jeon, Sang Yong","Jeon, Sang Yong",,
9441,PHYS557,F2018,A-,3.7,PHYS,https://www.mcgill.ca/study/2018-2019/courses/phys-557,"Gale, Charles","Gale, Charles",,
9442,PHYS559,F2019,B+,3.3,PHYS,https://www.mcgill.ca/study/2019-2020/courses/phys-559,"Coish, William","Coish, William",,
9443,PHYS567,W2019,A-,3.7,PHYS,https://www.mcgill.ca/study/2018-2019/courses/phys-567,"Cline, James M","Cline, James M",,
9915,PSYC100,F2013,B,3.0,PSYC,https://www.mcgill.ca/study/2013-2014/courses/psyc-100,"Levitin, Daniel","Levitin, Daniel",,
9916,PSYC100,F2014,B+,3.3,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-100,"Pruessner, Jens","Pruessner, Jens",,
9917,PSYC100,S2015,B,3.0,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-100,"Kostopoulos, Penelope","Kostopoulos, Penelope",,
9918,PSYC100,F2015,B+,3.3,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-100,"Pruessner, Jens","Pruessner, Jens",,
9919,PSYC100,S2016,B,3.0,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-100,"Kostopoulos, Penelope","Kostopoulos, Penelope",,
9920,PSYC100,F2016,B,3.0,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-100,"Kostopoulos, Penelope","Kostopoulos, Penelope",,
9921,PSYC100,S2017,B,3.0,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-100,"Kostopoulos, Penelope","Kostopoulos, Penelope",,
9922,PSYC100,F2017,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9923,PSYC100,S2018,B,3.0,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-100,"Graham, Matthew Dean","Graham, Matthew Dean",,
9924,PSYC100,F2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9925,PSYC100,S2019,B-,2.7,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-100,"Graham, Matthew Dean","Graham, Matthew Dean",,
9926,PSYC100,F2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9927,PSYC100,S2020,B,3.0,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-100,"Graham, Matthew Dean","Graham, Matthew Dean",,
9928,PSYC100,F2020,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9929,PSYC100,F2021,B+,3.3,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9930,PSYC100,S2022,B+,3.3,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-100,"Tchalova, Kristina","Tchalova, Kristina",,
9931,PSYC100,F2022,B+,3.3,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9932,PSYC100,F2023,A-,3.7,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-100,"Hardt, Oliver","Hardt, Oliver",,
9933,PSYC204,F2012,B,3.0,PSYC,https://www.mcgill.ca/study/2012-2013/courses/psyc-204,"Amsel, Rhonda N","Amsel, Rhonda N",,
9934,PSYC204,W2014,B-,2.7,PSYC,https://www.mcgill.ca/study/2013-2014/courses/psyc-204,"Ostry, David J","Ostry, David J",,
9935,PSYC204,F2014,B,3.0,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-204,"Amsel, Rhonda N","Amsel, Rhonda N",,
9936,PSYC204,W2015,B,3.0,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-204,"Gu, Fei","Gu, Fei",,
9937,PSYC204,F2015,B+,3.3,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-204,"Amsel, Rhonda N","Amsel, Rhonda N",,
9938,PSYC204,W2016,B-,2.7,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-204,"Gu, Fei","Gu, Fei",,
9939,PSYC204,S2016,B+,3.3,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-204,"Darainy, Mohammad","Darainy, Mohammad",,
9940,PSYC204,F2016,B+,3.3,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-204,"Amsel, Rhonda N","Amsel, Rhonda N",,
9941,PSYC204,W2017,A-,3.7,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-204,"Darainy, Mohammad; Sadikaj, Gentiana","Darainy, Mohammad","Sadikaj, Gentiana",
9942,PSYC204,S2017,A-,3.7,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-204,"Darainy, Mohammad","Darainy, Mohammad",,
9943,PSYC204,F2017,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-204,"Amsel, Rhonda N","Amsel, Rhonda N",,
9944,PSYC204,W2018,A-,3.7,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-204,"Darainy, Mohammad","Darainy, Mohammad",,
9945,PSYC204,S2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-204,"Sadikaj, Gentiana","Sadikaj, Gentiana",,
9946,PSYC204,F2018,B,3.0,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-204,"Amsel, Rhonda N","Amsel, Rhonda N",,
9947,PSYC204,W2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-204,"Darainy, Mohammad","Darainy, Mohammad",,
9948,PSYC204,S2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-204,"Sadikaj, Gentiana","Sadikaj, Gentiana",,
9949,PSYC204,F2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-204,"Flake, Jessica","Flake, Jessica",,
9950,PSYC204,S2020,A-,3.7,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-204,"Sadikaj, Gentiana","Sadikaj, Gentiana",,
9951,PSYC204,F2020,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-204,"Flake, Jessica","Flake, Jessica",,
9952,PSYC204,W2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9953,PSYC204,S2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9954,PSYC204,F2021,B+,3.3,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-204,"Flake, Jessica","Flake, Jessica",,
9955,PSYC204,W2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9956,PSYC204,S2022,A,4.0,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9957,PSYC204,F2022,B+,3.3,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-204,"Flake, Jessica","Flake, Jessica",,
9958,PSYC204,W2023,A-,3.7,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9959,PSYC204,S2023,B+,3.3,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9960,PSYC204,F2023,B+,3.3,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-204,"Flake, Jessica","Flake, Jessica",,
9961,PSYC204,W2024,B+,3.3,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-204,"Kreitewolf, Jens","Kreitewolf, Jens",,
9962,PSYC211,W2012,B,3.0,PSYC,https://www.mcgill.ca/study/2011-2012/courses/psyc-211,"Chudasama, Yogita","Chudasama, Yogita",,
9963,PSYC211,W2015,B,3.0,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-211,"Chudasama, Yogita","Chudasama, Yogita",,
9964,PSYC211,F2015,B,3.0,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-211,"Britt, Jonathan","Britt, Jonathan",,
9965,PSYC211,F2016,B,3.0,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-211,"Britt, Jonathan","Britt, Jonathan",,
9966,PSYC211,F2017,B,3.0,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-211,"Britt, Jonathan","Britt, Jonathan",,
9967,PSYC211,F2018,B,3.0,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-211,"Britt, Jonathan","Britt, Jonathan",,
9968,PSYC211,S2019,A-,3.7,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-211,"Gaskin, Stephane","Gaskin, Stephane",,
9969,PSYC211,F2019,B,3.0,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-211,"Britt, Jonathan","Britt, Jonathan",,
9970,PSYC211,S2020,B,3.0,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-211,"Graham, Matthew Dean","Graham, Matthew Dean",,
9971,PSYC211,F2020,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-211,"Britt, Jon","Britt, Jon",,
9972,PSYC211,S2021,B,3.0,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-211,"Graham, M. Dean","Graham, M. Dean",,
9973,PSYC211,F2021,A,4.0,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-211,"Gaskin, Stephane","Gaskin, Stephane",,
9974,PSYC211,W2022,B-,2.7,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-211,"Graham, M. Dean","Graham, M. Dean",,
9975,PSYC211,S2022,C+,2.3,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-211,"Graham, M. Dean","Graham, M. Dean",,
9976,PSYC211,F2022,B,3.0,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-211,"Britt, Jon","Britt, Jon",,
9977,PSYC211,S2023,B-,2.7,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-211,"Graham, M. Dean","Graham, M. Dean",,
9978,PSYC211,F2023,B,3.0,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-211,"Britt, Jon","Britt, Jon",,
9979,PSYC212,F2012,B,3.0,PSYC,https://www.mcgill.ca/study/2012-2013/courses/psyc-212,"Balaban, Evan","Balaban, Evan",,
9980,PSYC212,F2013,B,3.0,PSYC,https://www.mcgill.ca/study/2013-2014/courses/psyc-212,"Balaban, Evan","Balaban, Evan",,
9981,PSYC212,W2015,B-,2.7,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-212,"Farivar-Mohseni, Reza","Farivar-Mohseni, Reza",,
9982,PSYC212,W2016,B,3.0,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-212,"Farivar-Mohseni, Reza","Farivar-Mohseni, Reza",,
9983,PSYC212,W2017,B+,3.3,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-212,"Roy, Mathieu","Roy, Mathieu",,
9984,PSYC212,W2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-212,"Roy, Mathieu","Roy, Mathieu",,
9985,PSYC212,S2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-212,"Farivar-Mohseni, Reza","Farivar-Mohseni, Reza",,
9986,PSYC212,W2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-212,"Roy, Mathieu","Roy, Mathieu",,
9987,PSYC212,S2019,A-,3.7,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-212,"Farivar-Mohseni, Reza","Farivar-Mohseni, Reza",,
9988,PSYC212,W2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-212,"Roy, Mathieu","Roy, Mathieu",,
9989,PSYC212,W2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-212,"Roy, Mathieu","Roy, Mathieu",,
9990,PSYC212,W2023,B+,3.3,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-212,"Gaskin, Stephane","Gaskin, Stephane",,
9991,PSYC212,W2024,B+,3.3,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-212,"Gaskin, Stephane","Gaskin, Stephane",,
9992,PSYC213,W2015,B,3.0,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-213,"Levitin, Daniel","Levitin, Daniel",,
9993,PSYC213,W2016,B,3.0,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
9994,PSYC213,W2017,B+,3.3,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
9995,PSYC213,W2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
9996,PSYC213,S2018,B,3.0,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-213,"Latif, Nida","Latif, Nida",,
9997,PSYC213,W2019,B,3.0,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
9998,PSYC213,S2019,B,3.0,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-213,"Latif, Nida","Latif, Nida",,
9999,PSYC213,S2020,A-,3.7,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-213,"Latif, Nida","Latif, Nida",,
10000,PSYC213,W2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
10001,PSYC213,S2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-213,"McCrackin, Sarah","McCrackin, Sarah",,
10002,PSYC213,F2021,B+,3.3,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
10003,PSYC213,S2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-213,"McCrackin, Sarah","McCrackin, Sarah",,
10004,PSYC213,W2023,B+,3.3,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
10005,PSYC213,S2023,B+,3.3,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-213,"Gaskin, Stephane","Gaskin, Stephane",,
10006,PSYC213,F2023,A,4.0,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-213,"Johns, Brendan","Johns, Brendan",,
10007,PSYC213,W2024,B+,3.3,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-213,"Sheldon, Signy","Sheldon, Signy",,
10008,PSYC215,W2012,B+,3.3,PSYC,https://www.mcgill.ca/study/2011-2012/courses/psyc-215,"Sullivan, Michael John L","Sullivan, Michael John L",,
10009,PSYC215,F2012,C+,2.3,PSYC,https://www.mcgill.ca/study/2012-2013/courses/psyc-215,"Lydon, John","Lydon, John",,
10010,PSYC215,F2013,B-,2.7,PSYC,https://www.mcgill.ca/study/2013-2014/courses/psyc-215,"Lydon, John","Lydon, John",,
10011,PSYC215,W2014,B,3.0,PSYC,https://www.mcgill.ca/study/2013-2014/courses/psyc-215,"Sullivan, Michael John L","Sullivan, Michael John L",,
10012,PSYC215,F2014,B-,2.7,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10013,PSYC215,W2015,B,3.0,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-215,"Sullivan, Michael John L","Sullivan, Michael John L",,
10014,PSYC215,F2015,B,3.0,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10015,PSYC215,W2016,B+,3.3,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-215,"Human, Jacqueline; Caouette, Julie","Human, Jacqueline","Caouette, Julie",
10016,PSYC215,F2016,B,3.0,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10017,PSYC215,W2017,B,3.0,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-215,"Human, Jacqueline","Human, Jacqueline",,
10018,PSYC215,F2017,B,3.0,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-215,"Human, Jacqueline","Human, Jacqueline",,
10019,PSYC215,W2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-215,"Sullivan, Michael John L","Sullivan, Michael John L",,
10020,PSYC215,F2018,B,3.0,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10021,PSYC215,W2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-215,"Hehman, Eric","Hehman, Eric",,
10022,PSYC215,S2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-215,"Sadikaj, Gentiana","Sadikaj, Gentiana",,
10023,PSYC215,F2019,B,3.0,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10024,PSYC215,F2020,B+,3.3,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10025,PSYC215,W2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-215,"Hehman, Eric","Hehman, Eric",,
10026,PSYC215,F2021,B+,3.3,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-215,"Baldwin, Mark W","Baldwin, Mark W",,
10027,PSYC215,W2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-215,"Hehman, Eric","Hehman, Eric",,
10028,PSYC215,F2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-215,"Tchalova, Kristina","Tchalova, Kristina",,
10029,PSYC215,W2023,B-,2.7,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-215,"Lydon, John","Lydon, John",,
10030,PSYC215,F2023,B,3.0,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-215,"Lydon, John","Lydon, John",,
10031,PSYC215,W2024,B+,3.3,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-215,"Hehman, Eric","Hehman, Eric",,
10032,PSYC301,F2017,B+,3.3,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-301,"Almey, Anne","Almey, Anne",,
10033,PSYC301,F2018,B-,2.7,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-301,"Graham, Matthew Dean","Graham, Matthew Dean",,
10034,PSYC301,F2019,B-,2.7,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-301,"Graham, Matthew Dean","Graham, Matthew Dean",,
10035,PSYC302,F2016,B+,3.3,PSYC,https://www.mcgill.ca/study/2016-2017/courses/psyc-302,"Mogil, Jeffrey","Mogil, Jeffrey",,
10036,PSYC302,W2019,B,3.0,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-302,"Mogil, Jeffrey","Mogil, Jeffrey",,
10037,PSYC302,W2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-302,"Mogil, Jeffrey","Mogil, Jeffrey",,
10038,PSYC302,W2022,B,3.0,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-302,"Mogil, Jeffrey","Mogil, Jeffrey",,
10039,PSYC302,W2023,B,3.0,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-302,"Mogil, Jeffrey","Mogil, Jeffrey",,
10040,PSYC302,W2024,B,3.0,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-302,"Mogil, Jeffrey","Mogil, Jeffrey",,
10041,PSYC304,F2015,B+,3.3,PSYC,https://www.mcgill.ca/study/2015-2016/courses/psyc-304,"Onishi, Kristine","Onishi, Kristine",,
10042,PSYC304,F2017,A-,3.7,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-304,"Dirks, Melanie; Gaskin, Stephane","Dirks, Melanie","Gaskin, Stephane",
10043,PSYC304,S2018,A-,3.7,PSYC,https://www.mcgill.ca/study/2017-2018/courses/psyc-304,"Gaskin, Stephane","Gaskin, Stephane",,
10044,PSYC304,F2018,B+,3.3,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-304,"Dirks, Melanie","Dirks, Melanie",,
10045,PSYC304,S2019,A-,3.7,PSYC,https://www.mcgill.ca/study/2018-2019/courses/psyc-304,"Gaskin, Stephane","Gaskin, Stephane",,
10046,PSYC304,F2019,B+,3.3,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-304,"Dirks, Melanie","Dirks, Melanie",,
10047,PSYC304,S2020,A,4.0,PSYC,https://www.mcgill.ca/study/2019-2020/courses/psyc-304,"Gaskin, Stephane","Gaskin, Stephane",,
10048,PSYC304,F2020,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-304,"Dirks, Melanie","Dirks, Melanie",,
10049,PSYC304,S2021,A-,3.7,PSYC,https://www.mcgill.ca/study/2020-2021/courses/psyc-304,"Gaskin, Stephane","Gaskin, Stephane",,
10050,PSYC304,F2021,B,3.0,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-304,"Dirks, Melanie","Dirks, Melanie",,
10051,PSYC304,S2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2021-2022/courses/psyc-304,"Gaskin, Stephane","Gaskin, Stephane",,
10052,PSYC304,F2022,A-,3.7,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-304,"Krol, Sonia","Krol, Sonia",,
10053,PSYC304,S2023,A-,3.7,PSYC,https://www.mcgill.ca/study/2022-2023/courses/psyc-304,"Krol, Sonia","Krol, Sonia",,
10054,PSYC304,F2023,A-,3.7,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-304,"Krol, Sonia","Krol, Sonia",,
10055,PSYC304,S2024,B+,3.3,PSYC,https://www.mcgill.ca/study/2023-2024/courses/psyc-304,"Krol, Sonia","Krol, Sonia",,
10056,PSYC305,W2013,B+,3.3,PSYC,https://www.mcgill.ca/study/2012-2013/courses/psyc-305,"Amsel, Rhonda N","Amsel, Rhonda N",,
10057,PSYC305,W2015,A-,3.7,PSYC,https://www.mcgill.ca/study/2014-2015/courses/psyc-305,"Yu, Hsiu-Ting","Yu, Hsiu-Ting",,
