Class,Course,TermName,ClassAveLetter,ClassAveNum,Credits,
MATH264-201609,MATH264,F2016,B,3.0,3,
MATH264-201701,MATH264,W2017,B-,2.7,3,
MATH264-201705,MATH264,S2017,B,3.0,3,
MATH264-201709,MATH264,F2017,C+,2.3,3,
MATH264-201801,MATH264,W2018,B-,2.7,3,
MATH264-201805,MATH264,S2018,B,3.0,3,
MATH264-201809,MATH264,F2018,B+,3.3,3,
MATH264-201901,MATH264,W2019,B,3.0,3,
MATH264-201905,MATH264,S2019,B-,2.7,3,
MATH264-201909,MATH264,F2019,B+,3.3,3,
MATH264-202005,MATH264,S2020,B+,3.3,3,
MATH264-202009,MATH264,F2020,B+,3.3,3,
MATH264-202101,MATH264,W2021,A-,3.7,3,
MATH264-202105,MATH264,S2021,B,3.0,3,
MATH264-202109,MATH264,F2021,A-,3.7,3,
MATH264-202201,MATH264,W2022,B,3.0,3,
MATH264-202205,MATH264,S2022,B+,3.3,3,
MATH264-202209,MATH264,F2022,B,3.0,3,
MATH264-202301,MATH264,W2023,B+,3.3,3,
MATH264-202305,MATH264,S2023,B+,3.3,3,
MATH264-202309,MATH264,F2023,B-,2.7,3,
MATH264-202401,MATH264,W2024,B+,3.3,3,
MATH264-202405,MATH264,S2024,B,3.0,3,
MATH270-201401,MATH270,W2014,B,3.0,3,
MATH270-201501,MATH270,W2015,B-,2.7,3,
MATH270-201509,MATH270,F2015,B+,3.3,3,
MATH270-201601,MATH270,W2016,B,3.0,3,
MATH270-201609,MATH270,F2016,B,3.0,3,
MATH271-201409,MATH271,F2014,B-,2.7,3,
MATH271-201509,MATH271,F2015,B,3.0,3,
MATH271-201601,MATH271,W2016,C+,2.3,3,
MATH271-201609,MATH271,F2016,B-,2.7,3,
MATH271-201701,MATH271,W2017,B-,2.7,3,
MATH271-201709,MATH271,F2017,C+,2.3,3,
MATH271-201809,MATH271,F2018,B-,2.7,3,
MATH271-201909,MATH271,F2019,C+,2.3,3,
MATH271-202009,MATH271,F2020,B+,3.3,3,
MATH271-202109,MATH271,F2021,B-,2.7,3,
MATH271-202209,MATH271,F2022,B-,2.7,3,
MATH271-202309,MATH271,F2023,B,3.0,3,
MATH308-202101,MATH308,W2021,A,4.0,3,
MATH308-202201,MATH308,W2022,A,4.0,3,
MATH308-202301,MATH308,W2023,A-,3.7,3,
MATH308-202401,MATH308,W2024,A-,3.7,3,
MATH314-201401,MATH314,W2014,B,3.0,3,
MATH314-201409,MATH314,F2014,B+,3.3,3,
MATH314-201501,MATH314,W2015,B+,3.3,3,
MATH314-201601,MATH314,W2016,B-,2.7,3,
MATH314-201609,MATH314,F2016,B-,2.7,3,
MATH314-201701,MATH314,W2017,B,3.0,3,
MATH314-201709,MATH314,F2017,A-,3.7,3,
MATH314-201801,MATH314,W2018,B,3.0,3,
MATH314-201809,MATH314,F2018,B-,2.7,3,
MATH314-201901,MATH314,W2019,B,3.0,3,
MATH314-201909,MATH314,F2019,C+,2.3,3,
MATH314-202009,MATH314,F2020,A-,3.7,3,
MATH314-202101,MATH314,W2021,A-,3.7,3,
MATH314-202109,MATH314,F2021,B-,2.7,3,
MATH314-202201,MATH314,W2022,B-,2.7,3,
MATH314-202209,MATH314,F2022,C+,2.3,3,
MATH314-202301,MATH314,W2023,B+,3.3,3,
MATH314-202309,MATH314,F2023,B,3.0,3,
MATH314-202401,MATH314,W2024,B,3.0,3,
MATH315-201401,MATH315,W2014,B+,3.3,3,
MATH315-201501,MATH315,W2015,C+,2.3,3,
MATH315-201505,MATH315,S2015,B,3.0,3,
MATH315-201509,MATH315,F2015,C+,2.3,3,
MATH315-201601,MATH315,W2016,A-,3.7,3,
MATH315-201605,MATH315,S2016,C+,2.3,3,
MATH315-201609,MATH315,F2016,A-,3.7,3,
MATH315-201701,MATH315,W2017,B-,2.7,3,
MATH315-201705,MATH315,S2017,C+,2.3,3,
MATH315-201709,MATH315,F2017,B-,2.7,3,
MATH315-201801,MATH315,W2018,B-,2.7,3,
MATH315-201805,MATH315,S2018,B-,2.7,3,
MATH315-201809,MATH315,F2018,B-,2.7,3,
MATH315-201901,MATH315,W2019,B+,3.3,3,
MATH315-201905,MATH315,S2019,C,2.0,3,
MATH315-201909,MATH315,F2019,B+,3.3,3,
MATH315-202005,MATH315,S2020,A,4.0,3,
MATH315-202009,MATH315,F2020,B+,3.3,3,
MATH315-202101,MATH315,W2021,B+,3.3,3,
MATH315-202105,MATH315,S2021,B,3.0,3,
MATH315-202109,MATH315,F2021,B-,2.7,3,
MATH315-202201,MATH315,W2022,B,3.0,3,
MATH315-202205,MATH315,S2022,C,2.0,3,
MATH315-202209,MATH315,F2022,B-,2.7,3,
MATH315-202301,MATH315,W2023,B+,3.3,3,
MATH315-202305,MATH315,S2023,B-,2.7,3,
MATH315-202309,MATH315,F2023,B,3.0,3,
MATH315-202401,MATH315,W2024,A-,3.7,3,
MATH316-201809,MATH316,F2018,C+,2.3,3,
MATH316-201909,MATH316,F2019,B,3.0,3,
MATH316-202009,MATH316,F2020,A-,3.7,3,
MATH316-202109,MATH316,F2021,B+,3.3,3,
MATH316-202209,MATH316,F2022,B,3.0,3,
MATH316-202309,MATH316,F2023,A-,3.7,3,
MATH317-201709,MATH317,F2017,B-,2.7,3,
MATH317-201809,MATH317,F2018,B,3.0,3,
MATH317-201909,MATH317,F2019,B,3.0,3,
MATH317-202009,MATH317,F2020,B+,3.3,3,
MATH317-202109,MATH317,F2021,B-,2.7,3,
MATH317-202309,MATH317,F2023,B+,3.3,3,
MATH318-201609,MATH318,F2016,B,3.0,3,
MATH318-201709,MATH318,F2017,B+,3.3,3,
MATH318-201809,MATH318,F2018,B,3.0,3,
MATH318-201909,MATH318,F2019,B,3.0,3,
MATH318-202009,MATH318,F2020,A-,3.7,3,
MATH318-202109,MATH318,F2021,B,3.0,3,
MATH318-202209,MATH318,F2022,B,3.0,3,
MATH318-202309,MATH318,F2023,B,3.0,3,
MATH319-201601,MATH319,W2016,B,3.0,3,
MATH319-201801,MATH319,W2018,B,3.0,3,
MATH319-202101,MATH319,W2021,B,3.0,3,
MATH323-201309,MATH323,F2013,C+,2.3,3,
MATH323-201405,MATH323,S2014,C,2.0,3,
MATH323-201409,MATH323,F2014,B-,2.7,3,
MATH323-201501,MATH323,W2015,C+,2.3,3,
MATH323-201509,MATH323,F2015,B+,3.3,3,
MATH323-201601,MATH323,W2016,B-,2.7,3,
MATH323-201605,MATH323,S2016,C,2.0,3,
MATH323-201609,MATH323,F2016,B-,2.7,3,
MATH323-201701,MATH323,W2017,B-,2.7,3,
MATH323-201705,MATH323,S2017,D,1.0,3,
MATH323-201709,MATH323,F2017,B,3.0,3,
MATH323-201801,MATH323,W2018,B,3.0,3,
MATH323-201805,MATH323,S2018,C,2.0,3,
MATH323-201809,MATH323,F2018,B,3.0,3,
MATH323-201901,MATH323,W2019,B,3.0,3,
MATH323-201905,MATH323,S2019,C,2.0,3,
MATH323-201909,MATH323,F2019,B,3.0,3,
MATH323-202005,MATH323,S2020,A-,3.7,3,
MATH323-202009,MATH323,F2020,A-,3.7,3,
MATH323-202101,MATH323,W2021,A-,3.7,3,
MATH323-202105,MATH323,S2021,B+,3.3,3,
MATH323-202109,MATH323,F2021,B,3.0,3,
MATH323-202201,MATH323,W2022,A,4.0,3,
MATH323-202205,MATH323,S2022,C+,2.3,3,
MATH323-202209,MATH323,F2022,A,4.0,3,
MATH323-202301,MATH323,W2023,A-,3.7,3,
MATH323-202305,MATH323,S2023,B-,2.7,3,
MATH323-202309,MATH323,F2023,A-,3.7,3,
MATH323-202401,MATH323,W2024,A,4.0,3,
MATH323-202405,MATH323,S2024,B-,2.7,3,
MATH324-201401,MATH324,W2014,B,3.0,3,
MATH324-201501,MATH324,W2015,B-,2.7,3,
MATH324-201509,MATH324,F2015,C+,2.3,3,
MATH324-201601,MATH324,W2016,B-,2.7,3,
MATH324-201609,MATH324,F2016,B-,2.7,3,
MATH324-201701,MATH324,W2017,B-,2.7,3,
MATH324-201709,MATH324,F2017,B+,3.3,3,
MATH324-201801,MATH324,W2018,B,3.0,3,
MATH324-201809,MATH324,F2018,B,3.0,3,
MATH324-201901,MATH324,W2019,B,3.0,3,
MATH324-201909,MATH324,F2019,B+,3.3,3,
MATH324-202009,MATH324,F2020,A-,3.7,3,
MATH324-202101,MATH324,W2021,A-,3.7,3,
MATH324-202109,MATH324,F2021,A-,3.7,3,
MATH324-202201,MATH324,W2022,B+,3.3,3,
MATH324-202209,MATH324,F2022,B+,3.3,3,
MATH324-202301,MATH324,W2023,B+,3.3,3,
MATH324-202309,MATH324,F2023,B+,3.3,3,
MATH324-202401,MATH324,W2024,B+,3.3,3,
MATH325-201409,MATH325,F2014,B,3.0,3,
MATH325-201501,MATH325,W2015,B-,2.7,3,
MATH325-201601,MATH325,W2016,B+,3.3,3,
MATH325-201701,MATH325,W2017,B+,3.3,3,
MATH325-201801,MATH325,W2018,B+,3.3,3,
MATH325-201901,MATH325,W2019,B+,3.3,3,
MATH325-202101,MATH325,W2021,A-,3.7,3,
MATH325-202201,MATH325,W2022,B+,3.3,3,
MATH325-202301,MATH325,W2023,B,3.0,3,
MATH325-202401,MATH325,W2024,B,3.0,3,
MATH326-201409,MATH326,F2014,B+,3.3,3,
MATH326-201509,MATH326,F2015,B-,2.7,3,
MATH326-201609,MATH326,F2016,B+,3.3,3,
MATH326-201709,MATH326,F2017,B+,3.3,3,
MATH326-201809,MATH326,F2018,B+,3.3,3,
MATH326-201909,MATH326,F2019,B+,3.3,3,
MATH326-202009,MATH326,F2020,A-,3.7,3,
MATH326-202209,MATH326,F2022,A-,3.7,3,
MATH326-202309,MATH326,F2023,B+,3.3,3,
MATH327-201901,MATH327,W2019,B+,3.3,3,
MATH327-202301,MATH327,W2023,A-,3.7,3,
MATH329-201701,MATH329,W2017,B,3.0,3,
MATH329-201801,MATH329,W2018,A-,3.7,3,
MATH329-201901,MATH329,W2019,B+,3.3,3,
MATH329-202101,MATH329,W2021,A-,3.7,3,
MATH329-202201,MATH329,W2022,B-,2.7,3,
MATH329-202301,MATH329,W2023,B-,2.7,3,
MATH329-202401,MATH329,W2024,B-,2.7,3,
MATH338-201409,MATH338,F2014,A-,3.7,3,
MATH338-201509,MATH338,F2015,A-,3.7,3,
MATH338-201609,MATH338,F2016,A-,3.7,3,
MATH338-201709,MATH338,F2017,B+,3.3,3,
MATH338-201809,MATH338,F2018,B+,3.3,3,
MATH338-201909,MATH338,F2019,A-,3.7,3,
MATH338-202009,MATH338,F2020,A,4.0,3,
MATH338-202109,MATH338,F2021,A-,3.7,3,
MATH338-202209,MATH338,F2022,B,3.0,3,
MATH338-202309,MATH338,F2023,A-,3.7,3,
MATH340-201401,MATH340,W2014,B+,3.3,3,
MATH340-201701,MATH340,W2017,B-,2.7,3,
MATH340-201801,MATH340,W2018,B-,2.7,3,
MATH340-201901,MATH340,W2019,B,3.0,3,
MATH340-202101,MATH340,W2021,A-,3.7,3,
MATH340-202201,MATH340,W2022,B+,3.3,3,
MATH340-202301,MATH340,W2023,B,3.0,3,
MATH340-202401,MATH340,W2024,B,3.0,3,
MATH348-201609,MATH348,F2016,B,3.0,3,
MATH348-201709,MATH348,F2017,B+,3.3,3,
MATH348-202009,MATH348,F2020,A,4.0,3,
MATH348-202209,MATH348,F2022,C+,2.3,3,
MATH348-202309,MATH348,F2023,B-,2.7,3,
MATH350-201709,MATH350,F2017,B+,3.3,3,
MATH350-201809,MATH350,F2018,B+,3.3,3,
MATH350-201909,MATH350,F2019,B,3.0,3,
MATH350-202009,MATH350,F2020,A-,3.7,3,
MATH350-202109,MATH350,F2021,B-,2.7,3,
MATH350-202209,MATH350,F2022,B-,2.7,3,
MATH350-202309,MATH350,F2023,B,3.0,3,
MATH356-201509,MATH356,F2015,B-,2.7,3,
MATH356-201609,MATH356,F2016,B+,3.3,3,
MATH356-201709,MATH356,F2017,B+,3.3,3,
MATH356-201809,MATH356,F2018,A-,3.7,3,
MATH356-201909,MATH356,F2019,B,3.0,3,
MATH356-202009,MATH356,F2020,A,4.0,3,
MATH356-202109,MATH356,F2021,B+,3.3,3,
MATH356-202209,MATH356,F2022,B,3.0,3,
MATH356-202309,MATH356,F2023,B,3.0,3,
MATH357-201701,MATH357,W2017,B,3.0,3,
MATH357-202101,MATH357,W2021,A-,3.7,3,
MATH357-202201,MATH357,W2022,B+,3.3,3,
MATH357-202401,MATH357,W2024,A-,3.7,3,
MATH358-202101,MATH358,W2021,A-,3.7,3,
MATH358-202401,MATH358,W2024,A-,3.7,3,
MATH363-201501,MATH363,W2015,B-,2.7,3,
MATH363-201601,MATH363,W2016,A-,3.7,3,
MATH363-201701,MATH363,W2017,B+,3.3,3,
MATH381-201409,MATH381,F2014,A-,3.7,3,
MATH381-201509,MATH381,F2015,B,3.0,3,
MATH381-201601,MATH381,W2016,B,3.0,3,
MATH381-201609,MATH381,F2016,A-,3.7,3,
MATH417-202209,MATH417,F2022,B,3.0,3,
MATH423-201409,MATH423,F2014,A-,3.7,3,
MATH423-201809,MATH423,F2018,A-,3.7,3,
MATH423-201909,MATH423,F2019,A-,3.7,3,
MATH423-202009,MATH423,F2020,A,4.0,3,
MATH423-202109,MATH423,F2021,A,4.0,3,
MATH423-202209,MATH423,F2022,A-,3.7,3,
MATH423-202309,MATH423,F2023,A-,3.7,3,
MATH430-201801,MATH430,W2018,B-,2.7,3,
MATH447-201501,MATH447,W2015,B-,2.7,3,
MATH447-201701,MATH447,W2017,B,3.0,3,
MATH447-201801,MATH447,W2018,B+,3.3,3,
MATH447-201901,MATH447,W2019,A-,3.7,3,
MATH447-202101,MATH447,W2021,B+,3.3,3,
MATH447-202201,MATH447,W2022,B-,2.7,3,
MATH447-202301,MATH447,W2023,B-,2.7,3,
MATH447-202401,MATH447,W2024,A-,3.7,3,
MATH454-201509,MATH454,F2015,A-,3.7,3,
MATH454-201609,MATH454,F2016,B+,3.3,3,
MATH454-201709,MATH454,F2017,B,3.0,3,
MATH454-201809,MATH454,F2018,A,4.0,3,
MATH454-201909,MATH454,F2019,B+,3.3,3,
MATH454-202009,MATH454,F2020,A-,3.7,3,
MATH454-202109,MATH454,F2021,A-,3.7,3,
MATH454-202209,MATH454,F2022,B+,3.3,3,
MATH454-202309,MATH454,F2023,B,3.0,3,
MATH455-201601,MATH455,W2016,B+,3.3,3,
MATH455-202101,MATH455,W2021,A-,3.7,3,
MATH455-202301,MATH455,W2023,B+,3.3,3,
MATH455-202401,MATH455,W2024,A,4.0,3,
MATH456-201609,MATH456,F2016,B+,3.3,3,
MATH456-201709,MATH456,F2017,B-,2.7,3,
MATH456-201909,MATH456,F2019,A-,3.7,3,
MATH456-202009,MATH456,F2020,A-,3.7,3,
MATH456-202109,MATH456,F2021,A-,3.7,3,
MATH456-202209,MATH456,F2022,B+,3.3,3,
MATH456-202309,MATH456,F2023,B+,3.3,3,
MATH457-202101,MATH457,W2021,A-,3.7,3,
MATH457-202301,MATH457,W2023,B,3.0,3,
MATH458-201801,MATH458,W2018,B+,3.3,3,
MATH458-201901,MATH458,W2019,A-,3.7,3,
MATH458-202101,MATH458,W2021,A,4.0,3,
MATH458-202301,MATH458,W2023,A-,3.7,3,
MATH458-202401,MATH458,W2024,B+,3.3,3,
MATH475-201609,MATH475,F2016,B+,3.3,3,
MATH475-201709,MATH475,F2017,B+,3.3,3,
MATH475-201809,MATH475,F2018,B+,3.3,3,
MATH475-201909,MATH475,F2019,B+,3.3,3,
MATH475-202009,MATH475,F2020,A,4.0,3,
MATH475-202109,MATH475,F2021,B+,3.3,3,
MATH475-202209,MATH475,F2022,B+,3.3,3,
MATH475-202309,MATH475,F2023,B,3.0,3,
MATH523-201601,MATH523,W2016,B+,3.3,4,
MATH523-201901,MATH523,W2019,B+,3.3,4,
MATH523-202201,MATH523,W2022,B+,3.3,4,
MATH523-202301,MATH523,W2023,A-,3.7,4,
MATH523-202401,MATH523,W2024,A-,3.7,4,
MATH524-202009,MATH524,F2020,A-,3.7,4,
MATH524-202209,MATH524,F2022,B+,3.3,4,
MATH525-201901,MATH525,W2019,A-,3.7,4,
MATH525-202101,MATH525,W2021,A,4.0,4,
MATH525-202301,MATH525,W2023,A,4.0,4,
MATH525-202401,MATH525,W2024,B+,3.3,4,
MATH533-202109,MATH533,F2021,B+,3.3,4,
MATH533-202309,MATH533,F2023,A-,3.7,4,
MATH545-202201,MATH545,W2022,B,3.0,4,
MATH556-201909,MATH556,F2019,B+,3.3,4,
MATH556-202109,MATH556,F2021,B,3.0,4,
MATH556-202209,MATH556,F2022,B+,3.3,4,
MATH556-202309,MATH556,F2023,A-,3.7,4,
MATH557-202401,MATH557,W2024,A,4.0,4,
MATH558-202201,MATH558,W2022,A-,3.7,4,
MATH558-202301,MATH558,W2023,A,4.0,4,
MATH558-202401,MATH558,W2024,A-,3.7,4,
MATH559-202309,MATH559,F2023,B+,3.3,4,
MATH576-202309,MATH576,F2023,A-,3.7,4,
MATH577-202401,MATH577,W2024,B+,3.3,4,
MECH201-201309,MECH201,F2013,A,4.0,2,
MECH201-201409,MECH201,F2014,A,4.0,2,
MECH201-201509,MECH201,F2015,A,4.0,2,
MECH201-201609,MECH201,F2016,A,4.0,2,
MECH201-201709,MECH201,F2017,A-,3.7,2,
MECH201-201809,MECH201,F2018,A-,3.7,2,
MECH201-201909,MECH201,F2019,A,4.0,2,
MECH201-202009,MECH201,F2020,A,4.0,2,
MECH201-202109,MECH201,F2021,A,4.0,2,
MECH201-202209,MECH201,F2022,A,4.0,2,
MECH201-202309,MECH201,F2023,A,4.0,2,
MECH210-201309,MECH210,F2013,A-,3.7,2,
MECH210-201401,MECH210,W2014,B+,3.3,2,
MECH210-201409,MECH210,F2014,B+,3.3,2,
MECH210-201501,MECH210,W2015,B-,2.7,2,
MECH210-201509,MECH210,F2015,B+,3.3,2,
MECH210-201601,MECH210,W2016,B,3.0,2,
MECH210-201609,MECH210,F2016,B,3.0,2,
MECH210-201701,MECH210,W2017,B-,2.7,2,
MECH210-201709,MECH210,F2017,B+,3.3,2,
MECH210-201801,MECH210,W2018,B-,2.7,2,
MECH210-201809,MECH210,F2018,B+,3.3,2,
MECH210-201901,MECH210,W2019,B+,3.3,2,
MECH210-201909,MECH210,F2019,B,3.0,2,
MECH210-202009,MECH210,F2020,A-,3.7,2,
MECH210-202101,MECH210,W2021,B,3.0,2,
MECH210-202109,MECH210,F2021,B,3.0,2,
MECH210-202201,MECH210,W2022,A-,3.7,2,
MECH210-202209,MECH210,F2022,B+,3.3,2,
MECH210-202301,MECH210,W2023,A-,3.7,2,
MECH210-202309,MECH210,F2023,B+,3.3,2,
MECH210-202401,MECH210,W2024,A-,3.7,2,
MECH220-201401,MECH220,W2014,C+,2.3,4,
MECH220-201409,MECH220,F2014,C,2.0,4,
MECH220-201501,MECH220,W2015,C,2.0,4,
MECH220-201509,MECH220,F2015,C,2.0,4,
MECH220-201601,MECH220,W2016,C+,2.3,4,
MECH220-201605,MECH220,S2016,B,3.0,4,
MECH220-201609,MECH220,F2016,C+,2.3,4,
MECH220-201701,MECH220,W2017,B,3.0,4,
MECH220-201709,MECH220,F2017,C+,2.3,4,
MECH220-201801,MECH220,W2018,C+,2.3,4,
MECH220-201809,MECH220,F2018,B,3.0,4,
MECH220-201901,MECH220,W2019,B-,2.7,4,
MECH220-201909,MECH220,F2019,B+,3.3,4,
MECH220-202009,MECH220,F2020,A-,3.7,4,
MECH220-202101,MECH220,W2021,B-,2.7,4,
MECH220-202109,MECH220,F2021,C+,2.3,4,
MECH220-202201,MECH220,W2022,C+,2.3,4,
MECH220-202209,MECH220,F2022,C+,2.3,4,
MECH220-202301,MECH220,W2023,C+,2.3,4,
MECH220-202309,MECH220,F2023,B+,3.3,4,
MECH220-202401,MECH220,W2024,B-,2.7,4,
MECH240-201501,MECH240,W2015,B,3.0,3,
MECH240-201601,MECH240,W2016,B-,2.7,3,
MECH240-201609,MECH240,F2016,B,3.0,3,
MECH240-201701,MECH240,W2017,B-,2.7,3,
MECH240-201709,MECH240,F2017,B,3.0,3,
MECH240-201801,MECH240,W2018,C+,2.3,3,
MECH240-201809,MECH240,F2018,B,3.0,3,
MECH240-201901,MECH240,W2019,C+,2.3,3,
MECH240-201909,MECH240,F2019,B+,3.3,3,
MECH240-202009,MECH240,F2020,A,4.0,3,
MECH240-202101,MECH240,W2021,B,3.0,3,
MECH240-202109,MECH240,F2021,C,2.0,3,
MECH240-202201,MECH240,W2022,B-,2.7,3,
MECH240-202209,MECH240,F2022,B,3.0,3,
MECH240-202301,MECH240,W2023,B,3.0,3,
MECH240-202309,MECH240,F2023,A-,3.7,3,
MECH240-202401,MECH240,W2024,B+,3.3,3,
MECH261-201509,MECH261,F2015,A-,3.7,2,
MECH261-201609,MECH261,F2016,B+,3.3,2,
MECH261-201709,MECH261,F2017,B+,3.3,2,
MECH261-201809,MECH261,F2018,B,3.0,2,
MECH261-201909,MECH261,F2019,B,3.0,2,
MECH261-202009,MECH261,F2020,B+,3.3,2,
MECH261-202101,MECH261,W2021,B+,3.3,2,
MECH261-202109,MECH261,F2021,B+,3.3,2,
MECH261-202201,MECH261,W2022,B+,3.3,2,
MECH261-202209,MECH261,F2022,B+,3.3,2,
MECH261-202309,MECH261,F2023,B+,3.3,2,
MECH262-201401,MECH262,W2014,B-,2.7,3,
MECH262-201409,MECH262,F2014,B+,3.3,3,
MECH262-201501,MECH262,W2015,A-,3.7,3,
MECH262-201509,MECH262,F2015,A-,3.7,3,
MECH262-201601,MECH262,W2016,B+,3.3,3,
MECH262-201609,MECH262,F2016,B+,3.3,3,
MECH262-201701,MECH262,W2017,B,3.0,3,
MECH262-201709,MECH262,F2017,B+,3.3,3,
MECH262-201801,MECH262,W2018,B+,3.3,3,
MECH262-201809,MECH262,F2018,B+,3.3,3,
MECH262-201901,MECH262,W2019,B,3.0,3,
MECH262-201909,MECH262,F2019,B,3.0,3,
MECH262-202009,MECH262,F2020,B+,3.3,3,
MECH262-202101,MECH262,W2021,B+,3.3,3,
MECH262-202109,MECH262,F2021,B+,3.3,3,
MECH262-202201,MECH262,W2022,B,3.0,3,
MECH262-202209,MECH262,F2022,B+,3.3,3,
MECH262-202301,MECH262,W2023,B+,3.3,3,
MECH262-202401,MECH262,W2024,A-,3.7,3,
MECH289-201509,MECH289,F2015,A-,3.7,3,
MECH289-201601,MECH289,W2016,A-,3.7,3,
MECH289-201609,MECH289,F2016,A-,3.7,3,
MECH289-201701,MECH289,W2017,A-,3.7,3,
MECH289-201709,MECH289,F2017,A-,3.7,3,
MECH289-201801,MECH289,W2018,A-,3.7,3,
MECH289-201809,MECH289,F2018,A-,3.7,3,
MECH289-201901,MECH289,W2019,A-,3.7,3,
MECH289-201909,MECH289,F2019,A,4.0,3,
MECH289-202009,MECH289,F2020,A-,3.7,3,
MECH289-202101,MECH289,W2021,A-,3.7,3,
MECH289-202109,MECH289,F2021,A-,3.7,3,
MECH289-202201,MECH289,W2022,A,4.0,3,
MECH289-202209,MECH289,F2022,A-,3.7,3,
MECH289-202301,MECH289,W2023,A,4.0,3,
MECH289-202309,MECH289,F2023,A-,3.7,3,
MECH289-202401,MECH289,W2024,A-,3.7,3,
MECH290-201401,MECH290,W2014,A-,3.7,3,
MECH290-201501,MECH290,W2015,A-,3.7,3,
MECH290-201509,MECH290,F2015,A,4.0,3,
MECH290-201601,MECH290,W2016,A,4.0,3,
MECH290-201609,MECH290,F2016,A-,3.7,3,
MECH290-201701,MECH290,W2017,A-,3.7,3,
MECH290-201709,MECH290,F2017,A-,3.7,3,
MECH290-201801,MECH290,W2018,B+,3.3,3,
MECH290-201809,MECH290,F2018,A,4.0,3,
MECH290-201901,MECH290,W2019,B+,3.3,3,
MECH290-201909,MECH290,F2019,A-,3.7,3,
MECH290-202009,MECH290,F2020,A,4.0,3,
MECH290-202101,MECH290,W2021,A-,3.7,3,
MECH290-202109,MECH290,F2021,A-,3.7,3,
MECH290-202201,MECH290,W2022,A-,3.7,3,
MECH290-202209,MECH290,F2022,A-,3.7,3,
MECH290-202301,MECH290,W2023,A,4.0,3,
MECH290-202309,MECH290,F2023,A,4.0,3,
MECH290-202401,MECH290,W2024,A-,3.7,3,
MECH292-201409,MECH292,F2014,A,4.0,3,
MECH292-201509,MECH292,F2015,A,4.0,3,
MECH292-201609,MECH292,F2016,B+,3.3,3,
MECH292-201701,MECH292,W2017,A,4.0,3,
MECH292-201709,MECH292,F2017,A,4.0,3,
MECH292-201801,MECH292,W2018,A,4.0,3,
MECH292-201901,MECH292,W2019,A-,3.7,3,
MECH292-201909,MECH292,F2019,A,4.0,3,
MECH292-202009,MECH292,F2020,A,4.0,3,
MECH292-202101,MECH292,W2021,A,4.0,3,
MECH292-202109,MECH292,F2021,A,4.0,3,
MECH292-202201,MECH292,W2022,A,4.0,3,
MECH292-202209,MECH292,F2022,A,4.0,3,
MECH292-202301,MECH292,W2023,A-,3.7,3,
MECH292-202309,MECH292,F2023,A,4.0,3,
MECH292-202401,MECH292,W2024,A,4.0,3,
MECH309-201501,MECH309,W2015,B-,2.7,3,
MECH309-201601,MECH309,W2016,B,3.0,3,
MECH309-201609,MECH309,F2016,C+,2.3,3,
MECH309-201701,MECH309,W2017,C+,2.3,3,
MECH309-201709,MECH309,F2017,B-,2.7,3,
MECH309-201801,MECH309,W2018,B-,2.7,3,
MECH309-201809,MECH309,F2018,B,3.0,3,
MECH309-201901,MECH309,W2019,B-,2.7,3,
MECH309-201909,MECH309,F2019,B,3.0,3,
MECH309-202009,MECH309,F2020,B+,3.3,3,
MECH309-202101,MECH309,W2021,B,3.0,3,
MECH309-202109,MECH309,F2021,B,3.0,3,
MECH309-202201,MECH309,W2022,C+,2.3,3,
MECH309-202209,MECH309,F2022,B-,2.7,3,
MECH309-202301,MECH309,W2023,C,2.0,3,
MECH309-202309,MECH309,F2023,B,3.0,3,
MECH309-202401,MECH309,W2024,B-,2.7,3,
MECH314-201501,MECH314,W2015,B+,3.3,3,
MECH314-201509,MECH314,F2015,B,3.0,3,
MECH314-201601,MECH314,W2016,B,3.0,3,
MECH314-201609,MECH314,F2016,B+,3.3,3,
MECH314-201701,MECH314,W2017,B,3.0,3,
MECH314-201709,MECH314,F2017,B,3.0,3,
MECH314-201801,MECH314,W2018,B-,2.7,3,
MECH314-201809,MECH314,F2018,B+,3.3,3,
MECH314-201901,MECH314,W2019,B-,2.7,3,
MECH314-201909,MECH314,F2019,B+,3.3,3,
MECH314-202009,MECH314,F2020,A-,3.7,3,
MECH314-202101,MECH314,W2021,A-,3.7,3,
MECH314-202109,MECH314,F2021,A-,3.7,3,
MECH314-202201,MECH314,W2022,B+,3.3,3,
MECH314-202209,MECH314,F2022,B+,3.3,3,
MECH314-202301,MECH314,W2023,B+,3.3,3,
MECH314-202309,MECH314,F2023,B+,3.3,3,
MECH314-202401,MECH314,W2024,B+,3.3,3,
MECH315-201509,MECH315,F2015,B+,3.3,4,
MECH315-201609,MECH315,F2016,B-,2.7,4,
MECH315-201701,MECH315,W2017,B,3.0,4,
MECH315-201709,MECH315,F2017,B,3.0,4,
MECH315-201801,MECH315,W2018,B+,3.3,4,
MECH315-201809,MECH315,F2018,B,3.0,4,
MECH315-201901,MECH315,W2019,C+,2.3,4,
MECH315-201909,MECH315,F2019,B,3.0,4,
MECH315-202009,MECH315,F2020,A-,3.7,4,
MECH315-202101,MECH315,W2021,B+,3.3,4,
MECH315-202109,MECH315,F2021,C+,2.3,4,
MECH315-202201,MECH315,W2022,C+,2.3,4,
MECH315-202209,MECH315,F2022,B,3.0,4,
MECH315-202301,MECH315,W2023,B-,2.7,4,
MECH315-202309,MECH315,F2023,B-,2.7,4,
MECH315-202401,MECH315,W2024,B-,2.7,4,
